Transaction_ID,Date,Time,Merchant_Name,Category,Amount,Card_Last_4,Transaction_Type,Location,Status
TXN00681,2025-07-10,09:24:41,Shell Gas Station,Gas & Transportation,119.75,4532,Purchase,Brooklyn NY,Completed
TXN00682,2025-07-09,12:28:17,Netflix,Entertainment,15.92,4532,Purchase,Online,Completed
TXN00683,2025-07-05,01:32:21,Shell Gas Station,Gas & Transportation,221.84,4532,Purchase,Brooklyn NY,Completed
TXN00684,2025-07-22,19:31:20,Whole Foods Market,Groceries,7.8,4532,Purchase,New York NY,Completed
TXN00685,2025-07-21,04:32:48,Amazon.com,Shopping,211.14,4532,Purchase,Online,Completed
TXN00686,2025-07-09,04:56:36,Netflix,Entertainment,185.35,4532,Purchase,Online,Completed
TXN00687,2025-07-09,10:05:17,Starbucks Coffee,Food & Dining,154.47,4532,Purchase,New York NY,Completed
TXN00688,2025-07-09,06:31:10,Uber,Transportation,164.46,4532,Purchase,Online,Completed
TXN00689,2025-07-15,05:24:25,Shell Gas Station,Gas & Transportation,76.96,4532,Purchase,Brooklyn NY,Completed
TXN00690,2025-07-23,02:57:10,Netflix,Entertainment,119.63,4532,Purchase,Online,Completed
TXN00691,2025-07-30,04:05:06,Netflix,Entertainment,170.72,4532,Purchase,Online,Completed
TXN00692,2025-07-06,02:46:15,Apple Store,Shopping,133.5,4532,Purchase,San Francisco CA,Completed
TXN00693,2025-07-05,07:04:55,Amazon.com,Shopping,57.28,4532,Purchase,Online,Completed
TXN00694,2025-07-11,21:01:01,Amazon.com,Shopping,37.32,4532,Purchase,Online,Completed
TXN00695,2025-07-23,12:40:27,Apple Store,Shopping,164.32,4532,Purchase,San Francisco CA,Completed
TXN00696,2025-07-14,09:29:00,Starbucks Coffee,Food & Dining,128.71,4532,Purchase,New York NY,Completed
TXN00697,2025-07-24,08:45:32,Shell Gas Station,Gas & Transportation,59.44,4532,Purchase,Brooklyn NY,Completed
TXN00698,2025-07-08,05:50:30,Apple Store,Shopping,214.21,4532,Purchase,San Francisco CA,Completed
TXN00699,2025-07-16,12:34:50,Netflix,Entertainment,140.57,4532,Purchase,Online,Completed
TXN00700,2025-07-04,12:24:43,Whole Foods Market,Groceries,232.17,4532,Purchase,New York NY,Completed
TXN00701,2025-08-14,01:10:12,Starbucks Coffee,Food & Dining,150.51,4532,Purchase,New York NY,Completed
TXN00702,2025-08-19,03:54:45,Amazon.com,Shopping,165.25,4532,Purchase,Online,Completed
TXN00703,2025-08-21,07:02:18,Shell Gas Station,Gas & Transportation,145.1,4532,Purchase,Brooklyn NY,Completed
TXN00704,2025-08-09,09:08:15,Apple Store,Shopping,135.03,4532,Purchase,San Francisco CA,Completed
TXN00705,2025-08-16,12:55:42,Uber,Transportation,45.46,4532,Purchase,Online,Completed
TXN00706,2025-08-16,16:56:09,McDonald's,Food & Dining,74.97,4532,Purchase,New York NY,Completed
TXN00707,2025-08-22,05:10:13,Shell Gas Station,Gas & Transportation,47.82,4532,Purchase,Brooklyn NY,Completed
TXN00708,2025-08-31,22:22:12,Whole Foods Market,Groceries,234.39,4532,Purchase,New York NY,Completed
TXN00709,2025-08-04,19:21:18,McDonald's,Food & Dining,143.77,4532,Purchase,New York NY,Completed
TXN00710,2025-08-03,02:22:33,Netflix,Entertainment,247.31,4532,Purchase,Online,Completed
TXN00711,2025-08-11,23:25:18,Amazon.com,Shopping,213.56,4532,Purchase,Online,Completed
TXN00712,2025-08-13,08:00:20,Uber,Transportation,177.84,4532,Purchase,Online,Completed
TXN00713,2025-08-11,19:24:57,Apple Store,Shopping,70.69,4532,Purchase,San Francisco CA,Completed
TXN00714,2025-08-28,03:36:14,Netflix,Entertainment,33.63,4532,Purchase,Online,Completed
TXN00715,2025-08-26,05:53:52,Starbucks Coffee,Food & Dining,107.64,4532,Purchase,New York NY,Completed
TXN00716,2025-08-05,20:06:10,Whole Foods Market,Groceries,71.14,4532,Purchase,New York NY,Completed
TXN00717,2025-08-13,04:50:32,Starbucks Coffee,Food & Dining,202.15,4532,Purchase,New York NY,Completed
TXN00718,2025-08-21,00:31:31,Starbucks Coffee,Food & Dining,90.0,4532,Purchase,New York NY,Completed
TXN00719,2025-08-03,11:23:19,Netflix,Entertainment,200.86,4532,Purchase,Online,Completed
TXN00720,2025-08-30,12:26:20,Shell Gas Station,Gas & Transportation,150.09,4532,Purchase,Brooklyn NY,Completed
TXN00721,2025-08-18,14:39:38,McDonald's,Food & Dining,46.96,4532,Purchase,New York NY,Completed
TXN00722,2025-08-15,15:27:40,McDonald's,Food & Dining,218.36,4532,Purchase,New York NY,Completed
TXN00723,2025-08-01,22:05:57,Apple Store,Shopping,31.72,4532,Purchase,San Francisco CA,Completed
TXN00724,2025-08-07,02:27:39,Shell Gas Station,Gas & Transportation,110.64,4532,Purchase,Brooklyn NY,Completed
TXN00725,2025-08-30,18:24:54,Apple Store,Shopping,139.55,4532,Purchase,San Francisco CA,Completed
TXN00726,2025-08-02,23:34:01,Uber,Transportation,3.42,4532,Purchase,Online,Completed
TXN00727,2025-08-06,23:45:34,Whole Foods Market,Groceries,238.29,4532,Purchase,New York NY,Completed
TXN00728,2025-08-16,14:39:36,Apple Store,Shopping,69.14,4532,Purchase,San Francisco CA,Completed
TXN00729,2025-08-18,17:42:30,McDonald's,Food & Dining,62.43,4532,Purchase,New York NY,Completed
TXN00730,2025-08-03,10:28:39,Amazon.com,Shopping,173.6,4532,Purchase,Online,Completed
TXN00731,2025-08-31,03:21:04,Shell Gas Station,Gas & Transportation,230.1,4532,Purchase,Brooklyn NY,Completed
TXN00732,2025-08-31,02:50:11,Whole Foods Market,Groceries,166.02,4532,Purchase,New York NY,Completed
TXN00733,2025-08-07,15:46:56,Apple Store,Shopping,59.78,4532,Purchase,San Francisco CA,Completed
TXN00734,2025-08-30,13:00:09,Shell Gas Station,Gas & Transportation,173.19,4532,Purchase,Brooklyn NY,Completed
TXN00735,2025-08-21,18:04:52,Netflix,Entertainment,72.25,4532,Purchase,Online,Completed
TXN00736,2025-08-12,05:32:58,Apple Store,Shopping,69.47,4532,Purchase,San Francisco CA,Completed
TXN00737,2025-08-03,23:53:27,Netflix,Entertainment,187.81,4532,Purchase,Online,Completed
TXN00738,2025-08-02,22:23:41,McDonald's,Food & Dining,155.0,4532,Purchase,New York NY,Completed
TXN00739,2025-08-17,14:56:10,Apple Store,Shopping,169.95,4532,Purchase,San Francisco CA,Completed
TXN00740,2025-08-11,12:55:58,Amazon.com,Shopping,12.9,4532,Purchase,Online,Completed
TXN00741,2025-08-01,11:51:21,Netflix,Entertainment,12.74,4532,Purchase,Online,Completed
TXN00742,2025-08-20,07:32:56,McDonald's,Food & Dining,220.0,4532,Purchase,New York NY,Completed
TXN00743,2025-08-10,01:34:57,Netflix,Entertainment,136.61,4532,Purchase,Online,Completed
TXN00744,2025-08-14,16:53:22,Whole Foods Market,Groceries,32.05,4532,Purchase,New York NY,Completed
TXN00745,2025-08-22,16:07:52,Starbucks Coffee,Food & Dining,159.03,4532,Purchase,New York NY,Completed
TXN00746,2025-08-26,17:50:07,Starbucks Coffee,Food & Dining,94.64,4532,Purchase,New York NY,Completed
TXN00747,2025-08-25,00:18:29,Shell Gas Station,Gas & Transportation,203.67,4532,Purchase,Brooklyn NY,Completed
TXN00748,2025-08-03,22:39:53,Apple Store,Shopping,248.77,4532,Purchase,San Francisco CA,Completed
TXN00749,2025-08-29,06:35:35,Uber,Transportation,223.42,4532,Purchase,Online,Completed
TXN00750,2025-08-25,08:45:28,Amazon.com,Shopping,6.05,4532,Purchase,Online,Completed
TXN00751,2025-08-11,01:17:29,McDonald's,Food & Dining,188.1,4532,Purchase,New York NY,Completed
TXN00752,2025-08-08,19:02:52,McDonald's,Food & Dining,69.92,4532,Purchase,New York NY,Completed
TXN00753,2025-08-02,23:01:56,Apple Store,Shopping,215.57,4532,Purchase,San Francisco CA,Completed
TXN00754,2025-08-05,08:07:28,Starbucks Coffee,Food & Dining,203.41,4532,Purchase,New York NY,Completed
TXN00755,2025-08-01,05:40:19,McDonald's,Food & Dining,235.86,4532,Purchase,New York NY,Completed
TXN00756,2025-08-19,15:24:07,Starbucks Coffee,Food & Dining,70.3,4532,Purchase,New York NY,Completed
TXN00757,2025-08-05,22:16:15,Starbucks Coffee,Food & Dining,210.44,4532,Purchase,New York NY,Completed
TXN00758,2025-08-01,09:28:21,Amazon.com,Shopping,108.78,4532,Purchase,Online,Completed
TXN00759,2025-08-26,13:47:50,Amazon.com,Shopping,36.12,4532,Purchase,Online,Completed
TXN00760,2025-08-13,18:12:57,Netflix,Entertainment,69.69,4532,Purchase,Online,Completed
TXN00761,2025-08-06,01:10:32,Netflix,Entertainment,140.28,4532,Purchase,Online,Completed
TXN00762,2025-08-18,07:44:39,Netflix,Entertainment,120.72,4532,Purchase,Online,Completed
TXN00763,2025-08-25,12:18:47,Whole Foods Market,Groceries,76.59,4532,Purchase,New York NY,Completed
TXN00764,2025-08-19,23:41:56,Amazon.com,Shopping,171.74,4532,Purchase,Online,Completed
TXN00765,2025-08-21,18:15:22,Shell Gas Station,Gas & Transportation,27.77,4532,Purchase,Brooklyn NY,Completed
TXN00766,2025-08-21,00:56:23,Apple Store,Shopping,122.97,4532,Purchase,San Francisco CA,Completed
TXN00767,2025-08-02,10:17:56,Amazon.com,Shopping,239.11,4532,Purchase,Online,Completed
TXN00768,2025-08-18,20:56:16,McDonald's,Food & Dining,40.25,4532,Purchase,New York NY,Completed
TXN00769,2025-08-01,04:36:17,Netflix,Entertainment,129.93,4532,Purchase,Online,Completed
TXN00770,2025-08-18,20:30:31,Whole Foods Market,Groceries,202.03,4532,Purchase,New York NY,Completed
TXN00771,2025-08-24,12:17:43,Shell Gas Station,Gas & Transportation,96.17,4532,Purchase,Brooklyn NY,Completed
TXN00772,2025-08-07,20:20:16,Shell Gas Station,Gas & Transportation,47.52,4532,Purchase,Brooklyn NY,Completed
TXN00773,2025-08-09,02:01:47,Netflix,Entertainment,118.86,4532,Purchase,Online,Completed
TXN00774,2025-08-05,05:43:20,Netflix,Entertainment,130.42,4532,Purchase,Online,Completed
TXN00775,2025-08-07,10:51:59,Amazon.com,Shopping,174.16,4532,Purchase,Online,Completed
TXN00776,2025-08-20,14:24:47,Starbucks Coffee,Food & Dining,48.16,4532,Purchase,New York NY,Completed
TXN00777,2025-08-14,13:38:22,McDonald's,Food & Dining,220.83,4532,Purchase,New York NY,Completed
TXN00778,2025-08-21,13:41:05,Whole Foods Market,Groceries,16.13,4532,Purchase,New York NY,Completed
TXN00779,2025-08-10,10:37:03,Starbucks Coffee,Food & Dining,132.02,4532,Purchase,New York NY,Completed
TXN00780,2025-08-16,07:04:42,Shell Gas Station,Gas & Transportation,235.69,4532,Purchase,Brooklyn NY,Completed
TXN00781,2025-08-25,18:25:09,McDonald's,Food & Dining,178.98,4532,Purchase,New York NY,Completed
TXN00782,2025-08-09,10:08:35,Whole Foods Market,Groceries,70.9,4532,Purchase,New York NY,Completed
TXN00783,2025-08-15,14:46:15,Apple Store,Shopping,224.99,4532,Purchase,San Francisco CA,Completed
TXN00784,2025-08-10,05:32:27,Starbucks Coffee,Food & Dining,128.81,4532,Purchase,New York NY,Completed
TXN00785,2025-08-29,02:03:30,Shell Gas Station,Gas & Transportation,54.2,4532,Purchase,Brooklyn NY,Completed
TXN00786,2025-08-22,02:36:23,Netflix,Entertainment,127.47,4532,Purchase,Online,Completed
TXN00787,2025-08-15,12:51:05,Apple Store,Shopping,155.29,4532,Purchase,San Francisco CA,Completed
TXN00788,2025-08-16,01:24:56,Shell Gas Station,Gas & Transportation,181.82,4532,Purchase,Brooklyn NY,Completed
TXN00789,2025-08-03,21:39:37,Uber,Transportation,43.87,4532,Purchase,Online,Completed
TXN00790,2025-08-22,03:37:38,Shell Gas Station,Gas & Transportation,244.02,4532,Purchase,Brooklyn NY,Completed
TXN00791,2025-08-23,00:44:12,Shell Gas Station,Gas & Transportation,126.97,4532,Purchase,Brooklyn NY,Completed
TXN00792,2025-08-09,03:30:26,Amazon.com,Shopping,249.15,4532,Purchase,Online,Completed
TXN00793,2025-08-05,05:31:47,Shell Gas Station,Gas & Transportation,109.02,4532,Purchase,Brooklyn NY,Completed
TXN00794,2025-08-26,12:57:07,Whole Foods Market,Groceries,10.12,4532,Purchase,New York NY,Completed
TXN00795,2025-08-23,04:50:05,Starbucks Coffee,Food & Dining,19.11,4532,Purchase,New York NY,Completed
TXN00796,2025-08-06,02:29:46,Apple Store,Shopping,179.21,4532,Purchase,San Francisco CA,Completed
TXN00797,2025-08-10,02:23:14,Netflix,Entertainment,18.19,4532,Purchase,Online,Completed
TXN00798,2025-08-07,01:22:59,Uber,Transportation,46.69,4532,Purchase,Online,Completed
TXN00799,2025-08-13,22:17:15,Starbucks Coffee,Food & Dining,180.72,4532,Purchase,New York NY,Completed
TXN00800,2025-08-16,18:12:23,Netflix,Entertainment,63.33,4532,Purchase,Online,Completed
TXN00801,2025-09-19,12:47:19,Amazon.com,Shopping,237.88,4532,Purchase,Online,Completed
TXN00802,2025-09-03,00:16:40,Whole Foods Market,Groceries,165.75,4532,Purchase,New York NY,Completed
TXN00803,2025-09-18,20:58:15,Amazon.com,Shopping,155.56,4532,Purchase,Online,Completed
TXN00804,2025-09-18,03:03:16,Starbucks Coffee,Food & Dining,93.09,4532,Purchase,New York NY,Completed
TXN00805,2025-09-16,07:55:05,Starbucks Coffee,Food & Dining,186.57,4532,Purchase,New York NY,Completed
TXN00806,2025-09-25,01:31:45,Whole Foods Market,Groceries,175.91,4532,Purchase,New York NY,Completed
TXN00807,2025-09-14,13:41:40,McDonald's,Food & Dining,112.37,4532,Purchase,New York NY,Completed
TXN00808,2025-09-27,06:09:32,McDonald's,Food & Dining,229.9,4532,Purchase,New York NY,Completed
TXN00809,2025-09-06,14:59:58,Amazon.com,Shopping,107.87,4532,Purchase,Online,Completed
TXN00810,2025-09-05,10:23:41,Starbucks Coffee,Food & Dining,115.49,4532,Purchase,New York NY,Completed
TXN00811,2025-09-27,10:52:13,Apple Store,Shopping,116.57,4532,Purchase,San Francisco CA,Completed
TXN00812,2025-09-28,09:12:59,Netflix,Entertainment,99.24,4532,Purchase,Online,Completed
TXN00813,2025-09-30,00:23:20,Apple Store,Shopping,179.68,4532,Purchase,San Francisco CA,Completed
TXN00814,2025-09-13,18:44:32,Amazon.com,Shopping,214.68,4532,Purchase,Online,Completed
TXN00815,2025-09-10,05:24:08,Starbucks Coffee,Food & Dining,69.85,4532,Purchase,New York NY,Completed
TXN00816,2025-09-09,14:02:21,Netflix,Entertainment,79.46,4532,Purchase,Online,Completed
TXN00817,2025-09-23,05:08:05,Amazon.com,Shopping,133.81,4532,Purchase,Online,Completed
TXN00818,2025-09-01,04:02:04,Netflix,Entertainment,28.61,4532,Purchase,Online,Completed
TXN00819,2025-09-06,03:37:32,Shell Gas Station,Gas & Transportation,234.28,4532,Purchase,Brooklyn NY,Completed
TXN00820,2025-09-16,07:57:14,Netflix,Entertainment,246.6,4532,Purchase,Online,Completed
TXN00821,2025-09-09,00:39:29,Starbucks Coffee,Food & Dining,54.68,4532,Purchase,New York NY,Completed
TXN00822,2025-09-27,02:03:31,Amazon.com,Shopping,144.92,4532,Purchase,Online,Completed
TXN00823,2025-09-22,06:54:37,Starbucks Coffee,Food & Dining,211.31,4532,Purchase,New York NY,Completed
TXN00824,2025-09-25,04:17:26,Starbucks Coffee,Food & Dining,40.99,4532,Purchase,New York NY,Completed
TXN00825,2025-09-10,07:02:54,Netflix,Entertainment,167.86,4532,Purchase,Online,Completed
TXN00826,2025-09-06,10:22:54,Whole Foods Market,Groceries,81.39,4532,Purchase,New York NY,Completed
TXN00827,2025-09-20,23:59:10,Uber,Transportation,10.31,4532,Purchase,Online,Completed
TXN00828,2025-09-05,08:05:53,Shell Gas Station,Gas & Transportation,208.46,4532,Purchase,Brooklyn NY,Completed
TXN00829,2025-09-19,13:43:01,Apple Store,Shopping,142.84,4532,Purchase,San Francisco CA,Completed
TXN00830,2025-09-16,17:15:49,Whole Foods Market,Groceries,84.22,4532,Purchase,New York NY,Completed
TXN00831,2025-09-09,02:00:31,Starbucks Coffee,Food & Dining,184.03,4532,Purchase,New York NY,Completed
TXN00832,2025-09-16,20:11:54,Starbucks Coffee,Food & Dining,100.83,4532,Purchase,New York NY,Completed
TXN00833,2025-09-02,00:48:36,Uber,Transportation,94.97,4532,Purchase,Online,Completed
TXN00834,2025-09-22,10:29:01,Amazon.com,Shopping,135.9,4532,Purchase,Online,Completed
TXN00835,2025-09-30,20:18:28,Netflix,Entertainment,246.52,4532,Purchase,Online,Completed
TXN00836,2025-09-07,12:24:30,Whole Foods Market,Groceries,99.48,4532,Purchase,New York NY,Completed
TXN00837,2025-09-19,05:35:21,Netflix,Entertainment,44.62,4532,Purchase,Online,Completed
TXN00838,2025-09-04,22:50:03,Netflix,Entertainment,231.27,4532,Purchase,Online,Completed
TXN00839,2025-09-16,10:48:50,Shell Gas Station,Gas & Transportation,126.63,4532,Purchase,Brooklyn NY,Completed
TXN00840,2025-09-28,16:07:00,Shell Gas Station,Gas & Transportation,83.86,4532,Purchase,Brooklyn NY,Completed
TXN00841,2025-09-30,19:43:31,Whole Foods Market,Groceries,117.4,4532,Purchase,New York NY,Completed
TXN00842,2025-09-25,09:02:35,Starbucks Coffee,Food & Dining,134.72,4532,Purchase,New York NY,Completed
TXN00843,2025-09-29,20:57:25,Shell Gas Station,Gas & Transportation,110.35,4532,Purchase,Brooklyn NY,Completed
TXN00844,2025-09-15,19:43:08,Amazon.com,Shopping,133.32,4532,Purchase,Online,Completed
TXN00845,2025-09-25,01:13:31,Netflix,Entertainment,189.69,4532,Purchase,Online,Completed
TXN00846,2025-09-17,14:44:06,Apple Store,Shopping,241.37,4532,Purchase,San Francisco CA,Completed
TXN00847,2025-09-08,03:54:41,Whole Foods Market,Groceries,192.22,4532,Purchase,New York NY,Completed
TXN00848,2025-09-18,18:06:02,Shell Gas Station,Gas & Transportation,33.02,4532,Purchase,Brooklyn NY,Completed
TXN00849,2025-09-15,23:52:29,McDonald's,Food & Dining,236.57,4532,Purchase,New York NY,Completed
TXN00850,2025-09-05,15:10:57,Netflix,Entertainment,10.06,4532,Purchase,Online,Completed
TXN00851,2025-09-07,05:35:04,Whole Foods Market,Groceries,197.28,4532,Purchase,New York NY,Completed
TXN00852,2025-09-22,20:59:29,Netflix,Entertainment,151.98,4532,Purchase,Online,Completed
TXN00853,2025-09-06,17:54:48,Apple Store,Shopping,14.32,4532,Purchase,San Francisco CA,Completed
TXN00854,2025-09-10,20:33:44,Whole Foods Market,Groceries,144.93,4532,Purchase,New York NY,Completed
TXN00855,2025-09-23,07:47:28,Uber,Transportation,238.11,4532,Purchase,Online,Completed
TXN00856,2025-09-01,22:28:03,McDonald's,Food & Dining,160.25,4532,Purchase,New York NY,Completed
TXN00857,2025-09-30,17:01:13,Apple Store,Shopping,75.32,4532,Purchase,San Francisco CA,Completed
TXN00858,2025-09-06,19:02:04,Amazon.com,Shopping,197.23,4532,Purchase,Online,Completed
TXN00859,2025-09-01,00:15:17,Amazon.com,Shopping,78.93,4532,Purchase,Online,Completed
TXN00860,2025-09-16,15:12:22,Netflix,Entertainment,142.1,4532,Purchase,Online,Completed
TXN00861,2025-09-29,02:07:35,Uber,Transportation,48.69,4532,Purchase,Online,Completed
TXN00862,2025-09-15,17:10:10,Shell Gas Station,Gas & Transportation,6.09,4532,Purchase,Brooklyn NY,Completed
TXN00863,2025-09-22,07:56:25,Starbucks Coffee,Food & Dining,152.4,4532,Purchase,New York NY,Completed
TXN00864,2025-09-23,14:01:53,McDonald's,Food & Dining,144.89,4532,Purchase,New York NY,Completed
TXN00865,2025-09-11,04:19:02,Uber,Transportation,9.1,4532,Purchase,Online,Completed
TXN00866,2025-09-18,09:53:21,Uber,Transportation,76.07,4532,Purchase,Online,Completed
TXN00867,2025-09-15,16:56:56,Uber,Transportation,24.89,4532,Purchase,Online,Completed
TXN00868,2025-09-29,23:11:07,Shell Gas Station,Gas & Transportation,64.43,4532,Purchase,Brooklyn NY,Completed
TXN00869,2025-09-23,10:17:50,McDonald's,Food & Dining,82.74,4532,Purchase,New York NY,Completed
TXN00870,2025-09-20,11:33:50,Shell Gas Station,Gas & Transportation,13.13,4532,Purchase,Brooklyn NY,Completed
TXN00871,2025-09-05,10:44:57,Starbucks Coffee,Food & Dining,233.07,4532,Purchase,New York NY,Completed
TXN00872,2025-09-24,23:30:50,McDonald's,Food & Dining,93.42,4532,Purchase,New York NY,Completed
TXN00873,2025-09-15,18:45:40,Whole Foods Market,Groceries,202.28,4532,Purchase,New York NY,Completed
TXN00874,2025-09-08,10:06:36,Uber,Transportation,226.74,4532,Purchase,Online,Completed
TXN00875,2025-09-07,08:39:43,Amazon.com,Shopping,115.82,4532,Purchase,Online,Completed
TXN00876,2025-09-14,16:00:27,Whole Foods Market,Groceries,218.71,4532,Purchase,New York NY,Completed
TXN00877,2025-09-23,21:52:39,Starbucks Coffee,Food & Dining,183.45,4532,Purchase,New York NY,Completed
TXN00878,2025-09-25,02:51:33,Whole Foods Market,Groceries,20.27,4532,Purchase,New York NY,Completed
TXN00879,2025-09-25,18:15:02,McDonald's,Food & Dining,201.37,4532,Purchase,New York NY,Completed
TXN00880,2025-09-20,10:45:46,Netflix,Entertainment,249.98,4532,Purchase,Online,Completed
TXN00881,2025-09-07,01:33:58,Netflix,Entertainment,156.24,4532,Purchase,Online,Completed
TXN00882,2025-09-13,17:11:01,Shell Gas Station,Gas & Transportation,73.01,4532,Purchase,Brooklyn NY,Completed
TXN00883,2025-09-11,13:50:19,Netflix,Entertainment,46.33,4532,Purchase,Online,Completed
TXN00884,2025-09-19,08:21:33,Whole Foods Market,Groceries,230.55,4532,Purchase,New York NY,Completed
TXN00885,2025-09-04,15:18:19,Netflix,Entertainment,55.11,4532,Purchase,Online,Completed
TXN00886,2025-09-25,04:27:43,Whole Foods Market,Groceries,164.98,4532,Purchase,New York NY,Completed
TXN00887,2025-09-27,07:45:47,Apple Store,Shopping,191.6,4532,Purchase,San Francisco CA,Completed
TXN00888,2025-09-24,06:22:50,Shell Gas Station,Gas & Transportation,43.06,4532,Purchase,Brooklyn NY,Completed
TXN00889,2025-09-12,13:50:21,Whole Foods Market,Groceries,220.05,4532,Purchase,New York NY,Completed
TXN00890,2025-09-21,05:33:15,McDonald's,Food & Dining,71.9,4532,Purchase,New York NY,Completed
TXN00891,2025-09-28,07:23:08,Shell Gas Station,Gas & Transportation,82.68,4532,Purchase,Brooklyn NY,Completed
TXN00892,2025-09-19,21:46:58,Starbucks Coffee,Food & Dining,123.82,4532,Purchase,New York NY,Completed
TXN00893,2025-09-29,01:01:48,Uber,Transportation,92.22,4532,Purchase,Online,Completed
TXN00894,2025-09-28,17:10:57,Netflix,Entertainment,59.92,4532,Purchase,Online,Completed
TXN00895,2025-09-28,07:55:14,Netflix,Entertainment,78.07,4532,Purchase,Online,Completed
TXN00896,2025-09-03,10:27:41,Apple Store,Shopping,201.72,4532,Purchase,San Francisco CA,Completed
TXN00897,2025-09-08,13:51:50,Whole Foods Market,Groceries,248.65,4532,Purchase,New York NY,Completed
TXN00898,2025-09-26,16:17:25,Starbucks Coffee,Food & Dining,117.91,4532,Purchase,New York NY,Completed
TXN00899,2025-09-27,14:42:55,McDonald's,Food & Dining,30.99,4532,Purchase,New York NY,Completed
TXN00900,2025-09-15,00:42:59,Starbucks Coffee,Food & Dining,7.44,4532,Purchase,New York NY,Completed
TXN00901,2025-10-01,20:37:53,Uber,Transportation,73.06,4532,Purchase,Online,Completed
TXN00902,2025-10-03,01:56:47,Shell Gas Station,Gas & Transportation,94.57,4532,Purchase,Brooklyn NY,Completed
TXN00903,2025-10-29,16:29:23,Whole Foods Market,Groceries,227.44,4532,Purchase,New York NY,Completed
TXN00904,2025-10-06,04:50:44,Apple Store,Shopping,147.96,4532,Purchase,San Francisco CA,Completed
TXN00905,2025-10-16,05:53:47,McDonald's,Food & Dining,129.99,4532,Purchase,New York NY,Completed
TXN00906,2025-10-20,15:45:08,Whole Foods Market,Groceries,183.28,4532,Purchase,New York NY,Completed
TXN00907,2025-10-21,12:29:05,McDonald's,Food & Dining,70.16,4532,Purchase,New York NY,Completed
TXN00908,2025-10-17,09:28:43,Whole Foods Market,Groceries,213.79,4532,Purchase,New York NY,Completed
TXN00909,2025-10-01,19:50:42,Starbucks Coffee,Food & Dining,153.28,4532,Purchase,New York NY,Completed
TXN00910,2025-10-06,02:07:31,Shell Gas Station,Gas & Transportation,97.79,4532,Purchase,Brooklyn NY,Completed
TXN00911,2025-10-27,23:42:46,Whole Foods Market,Groceries,85.13,4532,Purchase,New York NY,Completed
TXN00912,2025-10-11,15:03:31,Amazon.com,Shopping,117.4,4532,Purchase,Online,Completed
TXN00913,2025-10-15,07:53:13,Whole Foods Market,Groceries,48.71,4532,Purchase,New York NY,Completed
TXN00914,2025-10-20,18:04:55,Uber,Transportation,20.87,4532,Purchase,Online,Completed
TXN00915,2025-10-15,20:19:30,Apple Store,Shopping,31.47,4532,Purchase,San Francisco CA,Completed
TXN00916,2025-10-10,19:10:54,Starbucks Coffee,Food & Dining,166.44,4532,Purchase,New York NY,Completed
TXN00917,2025-10-27,08:03:43,Amazon.com,Shopping,93.91,4532,Purchase,Online,Completed
TXN00918,2025-10-11,04:57:11,Netflix,Entertainment,10.46,4532,Purchase,Online,Completed
TXN00919,2025-10-20,03:33:28,Amazon.com,Shopping,152.17,4532,Purchase,Online,Completed
TXN00920,2025-10-18,00:07:37,Amazon.com,Shopping,233.98,4532,Purchase,Online,Completed
TXN00921,2025-10-22,21:48:32,Uber,Transportation,141.87,4532,Purchase,Online,Completed
TXN00922,2025-10-26,11:24:34,Whole Foods Market,Groceries,65.07,4532,Purchase,New York NY,Completed
TXN00923,2025-10-11,22:48:34,McDonald's,Food & Dining,205.79,4532,Purchase,New York NY,Completed
TXN00924,2025-10-15,13:57:43,Starbucks Coffee,Food & Dining,182.16,4532,Purchase,New York NY,Completed
TXN00925,2025-10-16,18:48:57,Whole Foods Market,Groceries,5.68,4532,Purchase,New York NY,Completed
TXN00926,2025-10-02,01:07:04,Amazon.com,Shopping,74.09,4532,Purchase,Online,Completed
TXN00927,2025-10-25,13:30:55,Whole Foods Market,Groceries,210.42,4532,Purchase,New York NY,Completed
TXN00928,2025-10-06,11:22:23,Whole Foods Market,Groceries,34.82,4532,Purchase,New York NY,Completed
TXN00929,2025-10-31,05:35:44,Starbucks Coffee,Food & Dining,153.18,4532,Purchase,New York NY,Completed
TXN00930,2025-10-13,16:25:55,McDonald's,Food & Dining,233.56,4532,Purchase,New York NY,Completed
TXN00931,2025-10-07,02:34:42,McDonald's,Food & Dining,132.83,4532,Purchase,New York NY,Completed
TXN00932,2025-10-13,06:38:01,Apple Store,Shopping,235.5,4532,Purchase,San Francisco CA,Completed
TXN00933,2025-10-29,14:53:02,Uber,Transportation,215.19,4532,Purchase,Online,Completed
TXN00934,2025-10-10,09:11:33,Starbucks Coffee,Food & Dining,138.44,4532,Purchase,New York NY,Completed
TXN00935,2025-10-06,03:46:23,Uber,Transportation,31.76,4532,Purchase,Online,Completed
TXN00936,2025-10-01,14:09:21,Starbucks Coffee,Food & Dining,119.67,4532,Purchase,New York NY,Completed
TXN00937,2025-10-31,01:53:57,Starbucks Coffee,Food & Dining,248.6,4532,Purchase,New York NY,Completed
TXN00938,2025-10-29,03:07:07,Whole Foods Market,Groceries,163.67,4532,Purchase,New York NY,Completed
TXN00939,2025-10-03,21:37:24,Apple Store,Shopping,99.21,4532,Purchase,San Francisco CA,Completed
TXN00940,2025-10-14,10:07:43,Uber,Transportation,186.18,4532,Purchase,Online,Completed
